codi;municipi;comarca;any;Lloguer_Mitja;Població;Poblacio_Estrangera_Total;Percentatge_Poblacio_Estrangera;Preu / m2 Habitatge total;Compres totals;Rati_VPO;Rati_Obra_Nova;RFDB_Nominal;IPC_Index;Lloguer_Real;RFDB_Real;Tasa_Esforç_Lloguer;Preu_Vivenda_Mig;Anys_Salari_Compra;Tasa_Esforç_Compra
08194;Sant Adrià de Besòs;Barcelonès;2023;806,8080833;379012;65190;17,2;2869,94;380;1,5789473684210527;13,684210526315791;16636;94,9;850,1665788198103;17530,031612223393;58,19726496513585;258294,6;15,526244289492666;70,68211875643793
08196;Sant Andreu de la Barca;Baix Llobregat;2023;723,3947319;268539;26290;9,79;2259,5;224;0;0;18230;94,9;762,2705288724974;19209,694415173864;47,61786496;203355;11,154964344487109;50,78217885921411
08197;Sant Andreu de Llavaneres;Maresme;2023;1118,699724;118386;15840;13,38;2883,59;128;0;17,1875;22108;94,9;1178,8195194942043;23296,101159114856;60,72189563958749;259523,1;11,738877329473494;53,44040103958806
08198;Sant Antoni de Vilamajor;Vallès Oriental;2023;701,9192632;65677;3980;6,06;2033,51;58;0;6,896551724137931;20921;94,9;739,6409517386722;22045,31085353003;40,261130722240814;183015,9;8,747951818746714;39,82442616510297
08200;Sant Boi de Llobregat;Baix Llobregat;2023;794,0085897;836818;92050;11;2903,48;589;1,0186757215619695;22,75042444821732;18638;94,9;836,6792304531085;19639,62065331928;51,12191799763923;261313,2;14,02045283828737;63,827110668709366
08202;Sant Celoni;Vallès Oriental;2023;680,2052825;184164;21050;11,43;1771,26;207;0;29,951690821256037;18073;94,9;716,7600447839831;19044,257112750263;45,16385431306368;159413,4;8,820527859237536;40,15482340845408
08205;Sant Cugat del Vallès;Vallès Occidental;2023;1341,57126;975755;142070;14,56;4648,39;681;0,2936857562408223;25,55066079295154;26038;94,9;1413,6683456269757;27437,302423603793;61,828309086719415;418355,10000000003;16,06709808741071;73,14431706154797
08208;Sant Esteve Sesrovires;Baix Llobregat;2023;870,107093;78939;4760;6,03;1653,27;70;0;0;21392;94,9;916,8673266596417;22541,62276080084;48,80929841062079;148794,3;6,955604899027674;31,66489476329114
08209;Sant Fost de Campsentelles;Vallès Oriental;2023;898,8204478;91683;4630;5,05;2266,17;96;0;42,70833333333333;20327;94,9;947,1237595;21419,388830347732;53,061668586608945;203955,30000000002;10,033713779701875;45,67776570570559
08210;Sant Feliu de Codines;Vallès Oriental;2023;681,5482143;64956;6580;10,13;1396,51;72;0;47,22222222222222;18436;94,9;718,1751467860906;19426,76501580611;44,36200136;125685,9;6,817417010197439;31,03580426420567
08211;Sant Feliu de Llobregat;Baix Llobregat;2023;913,1142715;459436;42360;9,22;3303,11;567;1,0582010582010581;22,75132275132275;21081;94,9;962,1857444678608;22213,909378292938;51,97747382951472;297279,9;14,101793083819555;64,19740632986127
08213;Sant Fruitós de Bages;Bages;2023;571,7577215;91328;6740;7,38;1280,9;122;13,934426229508196;51,63934426229508;20894;94,9;602,4844272918862;22016,85985247629;32,83762160428831;115281,00000000001;5,517421269263904;25,117666456357856
08214;Vilassar de Dalt;Maresme;2023;946,9334545;92573;6980;7,54;2502,3;81;0;1,2345679012345678;22733;94,9;997,8223967334036;23954,689146469966;49,985490054106364;225207,00000000003;9,906611534;45,09914180510653
08217;Sant Joan Despí;Baix Llobregat;2023;1024,28181;345455;32300;9,35;3092,4;661;1,8154311649016641;64,75037821482601;21658;94,9;1079,3275131717596;22821,917808219176;56,75215495;278316;12,850494043771354;58,500956776484195
08218;Sant Joan de Vilatorrada;Bages;2023;557,8747458;109213;10550;9,66;1575,96;135;0;56,2962963;18226;94,9;587,8553696522655;19205,479452054795;36,73047816086909;141836,4;7,782091517612202;35,427416094024835
08219;Vilassar de Mar;Maresme;2023;1060,370363;210390;16200;7,7;3888,9;200;0;14,000000000000002;22807;94,9;1117,3554931506849;24032,66596417281;55,7918374;350001;15,346209497084228;69,86252321613614
08221;Sant Just Desvern;Baix Llobregat;2023;1286,497584;204711;24770;12,1;4458,16;128;0;16,40625;30352;94,9;1355,6349673340358;31983,140147523707;50,86310954138112;401234,39999999997;13,219372693726935;60,18025049727924
08230;Premià de Dalt;Maresme;2023;928,6167742;105263;10600;10,07;2526,38;80;0;11,25;23552;94,9;978,5213637513172;24817,702845100102;47,31403401154892;227374,2;9,654135529891304;43,949762820382695
08231;Sant Pere de Ribes;Garraf;2023;814,7794619;316945;51250;16,17;2696,97;433;0;10,854503464203233;17972;94,9;858,5663455216016;18937,829293993676;54,403258083685735;242727,3;13,505859114177609;61,48445947498449
08234;Sant Pere de Vilamajor;Vallès Oriental;2023;962,6513793;48544;3000;6,18;;;;;19448;94,9;1014,3850150684931;20493,150684931505;59,39848082887701;;;
08235;Sant Pol de Mar;Maresme;2023;861,068;57728;7470;12,94;3269,62;70;0;14,285714285714285;20677;94,9;907,3424657534246;21788,198103266594;49,97251051893408;294265,8;14,231551965952507;64,78812437767856
08238;Sant Quirze del Vallès;Vallès Occidental;2023;938,5551553;201852;11990;5,94;2690,54;122;0;10,655737704918032;24946;94,9;988,9938412012644;26286,617492096942;45,148167496191775;242148,6;9,706910927603625;44,19001905099249
08240;Sant Sadurní d'Anoia;Alt Penedès;2023;603,1355556;129437;11960;9,24;1909,34;108;0;23,14814814814815;19542;94,9;635,5485306638566;20592,202318229713;37,03626377648143;171840,6;8,793398833282161;40,031320454451105
08244;Santa Coloma de Cervelló;Baix Llobregat;2023;913,2926984;83742;3760;4,49;2803,84;73;0;26,027397260273972;21199;94,9;962,3737601685984;22338,250790305585;51,69825171376008;252345,6;11,903655832822302;54,190543413046065
08245;Santa Coloma de Gramenet;Barcelonès;2023;686,7460685;1191987;266290;22,34;2160,61;1.231;0;2030,8692120227456;15925;94,9;723,6523377239198;16780,821917808218;51,74852635478806;194454,90000000002;12,210668759811618;55,58819784644346
08248;Santa Eulàlia de Ronçana;Vallès Oriental;2023;903,8232143;78509;3580;4,56;1638,9;63;0;22,22222222222222;19397;94,9;952,3953786090622;20439,409905163327;55,91523726143218;147501;7,604320255709646;34,61812511476454
08250;Santa Margarida de Montbui;Anoia;2023;459,6694483;104194;12670;12,16;906,68;91;2,197802197802198;10,989010989010989;13469;94,9;484,3724428872497;14192,834562697575;40,95354799613928;81601,2;6,058445318880392;27,58063982017133
08251;Santa Margarida i els Monjos;Alt Penedès;2023;544,8526316;76307;9630;12,62;1286,42;62;1,6129032258064515;22,58064516129032;18332;94,9;574,1334368809272;19317,17597471022;35,66567520837879;115777,8;6,315612044512329;28,75137298025835
08252;Barberà del Vallès;Vallès Occidental;2023;756,7937795;333647;28360;8,5;2311,14;379;1,3192612137203166;24,80211081794195;19180;94,9;797,4644673340358;20210,748155953635;47,34893302398333;208002,59999999998;10,844765380604796;49,37002022030287
08259;Santa Maria de Palautordera;Vallès Oriental;2023;731,2956818;98537;9430;9,57;1676,85;100;0;24;19072;94,9;770,5960819810326;20096,94415173867;46,01273165687919;150916,5;7,912987625838926;36,02331128245094
08260;Santa Perpètua de Mogoda;Vallès Occidental;2023;722,2316149;258621;26250;10,15;2497,63;214;0,9345794392523363;22,429906542056074;18415;94,9;761,0449050579556;19404,636459430978;47,06369469888678;224786,7;12,206717349986425;55,57020933529343
08262;Sant Vicenç de Castellet;Bages;2023;537,9144079;100584;13790;13,71;1228,11;99;0;19,19191919191919;16436;94,9;566,8223476290832;17319,283456269757;39,273380961304454;110529,9;6,724866147481139;30,614473068615016
08263;Sant Vicenç dels Horts;Baix Llobregat;2023;759,8597653;284239;26150;9,2;2260,45;245;0,40816326530612246;20;17829;94,9;800,6952216;18787,144362486826;51,143177876493354;203440,49999999997;11,41065118626956;51,94617495372077
08264;Sant Vicenç de Montalt;Maresme;2023;1658,162754;67064;8430;12,57;3203,21;85;0;21,176470588235293;23591;94,9;1747,2737133825078;24858,798735511064;84,34552603959136;288288,9;12,220291636641093;55,632005306261654
08266;Cerdanyola del Vallès;Vallès Occidental;2023;859,1788333;577612;61920;10,72;2953,47;446;0,67264574;13,901345291479823;20898;94,9;905,3517737618545;22021,074815595362;49,33556320987654;265812,3;12,719509043927648;57,904656915317474
08267;Sentmenat;Vallès Occidental;2023;686,3783942;94574;6100;6,45;2188,42;51;0;17,647058823529413;18756;94,9;723,2649043203371;19763,962065331925;43,914164696097245;196957,80000000002;10,50105566;47,80530626360493
08270;Sitges;Garraf;2023;1150,508788;320851;84480;26,33;5020,77;611;0;31,914893617021278;23059;94,9;1212,3380273972602;24298,20864067439;59,87295830695174;451869,30000000005;19,59622273298929;89,21040507704241
08274;Súria;Bages;2023;445,0042529;60336;6100;10,11;1297,45;46;2,1739130434782608;23,91304347826087;19001;94,9;468,91912845100103;20022,12855637513;28,104052601442024;116770,5;6,145492342508289;27,976915181214395
08278;Taradell;Osona;2023;617,4633594;67963;5940;8,74;2235,54;39;0;38,46153846153847;22274;94,9;650,6463218;23471,022128556375;33,26551276286253;201198,6;9,032890365448505;41,121588558064445
08279;Terrassa;Vallès Occidental;2023;687,6954902;2251934;314370;13,96;1993,34;2.433;41,10152075626799;8877,928483353886;18684;94,9;724,6527820864067;19688,09272918862;44,16798267180476;179400,6;9,601830443159923;43,71164764693955
08281;Teià;Maresme;2023;1010,448762;66850;6090;9,11;3583,21;102;1,9607843137254901;64,70588235294117;26046;94,9;1064,751066385669;27445,732349841936;46,553732411886664;322488,9;12,381513476157568;56,36595622152238
08282;Tiana;Maresme;2023;1161,300379;92190;4840;5,25;3673,71;66;0;37,878787878787875;26539;94,9;1223,7095669125395;27965,226554267647;52,509908240702366;330633,9;12,458415916198803;56,71604908997821
08283;Tona;Osona;2023;611,9545455;84385;8160;9,67;2007,27;75;0;37,333333333333336;20036;94,9;644,8414599578504;21112,750263435195;36,651300389299266;180654,3;9,016485326412457;41,04690579
08284;Tordera;Maresme;2023;586,1239565;184195;18880;10,25;1401,54;262;0;16,793893129770993;15538;94,9;617,6227149631189;16373,024236037934;45,26636296820697;126138,59999999999;8,118071823915562;36,95694245385609
08285;Torelló;Osona;2023;504,1527935;149186;23840;15,98;1211,33;147;0;4,761904761904762;18869;94,9;531,2463577449946;19883,034773445732;32,06229011606339;109019,7;5,777714770258095;26,302634038070536
08289;Torrelles de Llobregat;Baix Llobregat;2023;854,3152381;62153;3580;5,76;2218,98;54;1,8518518518518516;11,11111111111111;20515;94,9;900,2268051633298;21617,492096944152;49,97213189;199708,2;9,734740433828906;44,31671089141907
08291;Vacarisses;Vallès Occidental;2023;770,3888889;74481;3590;4,82;1797,93;91;0;0;18570;94,9;811,7901885142254;19567,966280295044;49,78280380613893;161813,7;8,713715670436189;39,668568543934065
08295;Vallirana;Baix Llobregat;2023;876,0103145;157856;10750;6,81;1779,85;186;0;19,892473118279568;19166;94,9;923,0877919;20195,99578503688;54,84777091724929;160186,5;8,357847229;38,048502870798664
08298;Vic;Osona;2023;629,9505807;482405;142020;29,44;1981,87;478;1,2552301255230125;36,19246861924686;17726;94,9;663,8046161222339;18678,609062170704;42,645870294482684;178368,3;10,062523976080334;45,80892206804601
08300;Viladecavalls;Vallès Occidental;2023;815,7770588;77992;2020;2,59;2464,85;52;0;0;20806;94,9;859,6175540569019;21924,13066385669;47,05048882822263;221836,5;10,66214072863597;48,538634529234656
08301;Viladecans;Baix Llobregat;2023;867,0052511;666439;58580;8,79;2683,77;630;0;5,079365079365079;18933;94,9;913,5987894;19950,474183350896;54,952004506417374;241539,3;12,757581999683092;58,07798132848133
08302;Vilanova del Camí;Anoia;2023;523,4076027;127607;10400;8,15;1263,62;151;0;9,271523178807946;15730;94,9;551,5359354056901;16575,342465753423;39,92937846408137;113725,79999999999;7,2298664971392235;32,91345110999052
08305;Vilafranca del Penedès;Alt Penedès;2023;643,6508834;405999;57530;14,17;1911,01;488;0,20491803278688525;35,040983606557376;17997;94,9;678,2411838;18964,17281348788;42,917211761960324;171990,9;9,556642773795632;43,50593400796924
08307;Vilanova i la Geltrú;Garraf;2023;765,1750369;687876;84540;12,29;2822,77;944;0;30,720338983050848;18972;94,9;806,2961400421495;19991,570073761854;48,39816805186591;254049,3;13,390749525616698;60,96043129038525
08902;Vilanova del Vallès;Vallès Oriental;2023;1004;56087;2580;4,6;2067,01;36;0;22,22222222222222;20847;94,9;1057,9557428872497;21967,334035827185;57,79248812778817;186030,90000000002;8,923629299179739;40,62418535369194
08904;Badia del Vallès;Vallès Occidental;2023;279,7995455;130546;7650;5,86;1711,12;75;5,333333333333334;6,666666666666667;15259;94,9;294,83619125395154;16079,030558482613;22,004027432990366;154000,8;10,092456910675667;45,945189615969866
17008;Anglès;Selva;2023;517,0972174;58381;13340;22,85;1048,45;72;0;2,7777777777777777;16378;94,9;544,8864250790305;17258,16649;37,88720606179021;94360,5;5,761417755525705;26,228443041895765
17009;Arbúcies;Selva;2023;450,4589552;65282;14930;22,87;1278,5;86;0;5,813953488372093;15778;94,9;474,6669707060063;16625,922023182295;34,25977603245025;115065;7,292749397895804;33,199721026665344
17015;Banyoles;Pla de l'Estany;2023;661,5066038;204951;39740;19,39;1886,95;211;2,843601895734597;18,48341232227488;18991;94,9;697,0564845100105;20011,59114857745;41,79916405455216;169825,5;8,942420094;40,70972910445786
17020;Bescanó;Gironès;2023;696,4297778;51699;2890;5,59;1687,55;26;7,6923076923076925;30,76923076923077;18675;94,9;733,8564571127503;19678,609062170704;44,75050781044177;151879,5;8,132771084;37,02385978759068
17022;Bisbal d'Empordà, la;Baix Empordà;2023;538,6504651;113650;22980;20,22;1210,81;92;2,1739130434782608;25;15454;94,9;567,5979611169652;16284,510010537406;41,826100564255206;108972,9;7,051436521288986;32,10116138250699
17023;Blanes;Selva;2023;597,6419575;415242;78190;18,83;2215,29;645;0;3,565891472868217;15669;94,9;629,7597023182296;16511,064278187565;45,77001397664178;199376,1;12,724238943136129;57,92618944381093
17033;Caldes de Malavella;Selva;2023;745,7308571;83909;8500;10,13;2444,1;138;0;2,898550724637681;17653;94,9;785,8070148577449;18601,685985247626;50,69263176343964;219969;12,460714892652806;56,72651501616811
17034;Calonge i Sant Antoni;Baix Empordà;2023;748,1987179;120026;27210;22,67;2997,08;474;0;38,81856540084388;16501;94,9;788,4075004214963;17387,77660695469;54,411154565177874;269737,2;16,34671838;74,41726848552214
17044;Cassà de la Selva;Gironès;2023;610,0467974;108328;18470;17,05;1451,52;86;0;37,20930233;17921;94,9;642,8311879873551;18884,08851;40,84906851626583;130636,8;7,289593215;33,18535272781453
17047;Castelló d'Empúries;Alt Empordà;2023;578,9390141;117864;52980;44,95;2595,47;769;0;6,501950585175553;13339;94,9;610,0516481559536;14055,848261327712;52,08237625908989;233592,3;17,51197990853887;79,72203841
17048;Castell d'Aro, Platja d'Aro i s'Agaró;Baix Empordà;2023;729,4836313;125338;43630;34,81;3012,97;498;0;14,859437751004014;13690;94,9;768,6866504741832;14425,711275026342;63,943050223520814;271167,3;19,807691745799854;90,17310266173122
17049;Celrà;Gironès;2023;683,9576623;54626;11100;20,32;1567,68;33;0;30,303030303030305;17221;94,9;720,7140804004215;18146,469968387777;47,659787164508444;141091,2;8,192973694907382;37,297927874529016
17062;Escala, l';Alt Empordà;2023;666,2075373;106743;32610;30,55;2504,52;498;0;6,626506024096386;14478;94,9;702,0100498419389;15256,059009483666;55,21819621;225406,8;15,568918358889348;70,87638941099395
17066;Figueres;Alt Empordà;2023;549,807263;478417;134770;28,17;1254;532;0;9,210526315789473;14496;94,9;579,3543340358272;15275,026343519494;45,513846274834435;112860;7,785596026490066;35,443370120515056
17079;Girona;Gironès;2023;764,5535529;1040405;215780;20,74;2304,39;1.141;1139,3514460999122;24802,804557405783;18853;94,9;805,6412570073761;19866,17492096944;48,66409926696017;207395,09999999998;11,000641807669865;50,07963652697134
17089;Llagostera;Gironès;2023;565,7325926;91981;15830;17,21;1369,67;111;0,9009009009009009;37,83783783783784;16539;94,9;596,1355032665964;17427,81875658588;41,04716797387992;123270,3;7,4533103573372035;33,93066333
17092;Llançà;Alt Empordà;2023;575,7000962;49588;7820;15,77;;;;;16282;94,9;606,6386682824025;17157,00737618546;42,42968403390247;;;
17095;Lloret de Mar;Selva;2023;606,1145904;411583;159900;38,85;2083,45;904;0;5,530973451327434;12941;94,9;638,6876611169652;13636,459430979978;56,20411934780929;187510,49999999997;14,48964531334518;65,96307591718264
17103;Maçanet de la Selva;Selva;2023;732,8633333;78201;10870;13,9;1276,55;143;0;3,4965034965034967;15356;94,9;772,2479802950473;16181,243414120125;57,269861940609545;114889,5;7,481733524355301;34,06005777136873
17114;Olot;Garrotxa;2023;547,0372702;380008;96370;25,36;1652,48;340;3,823529411764706;41,47058823529412;17350;94,9;576,4354796628029;18282,40252897787;37,83543079193083;148723,2;8,571942363112393;39,02315568
17117;Palafrugell;Baix Empordà;2023;638,9797993;238659;56610;23,72;2322,7;505;0;12,871287128712872;15146;94,9;673,3190719704952;15959,957850368808;50,625627833091244;209042,99999999997;13,80186187772349;62,83199092528782
17118;Palamós;Baix Empordà;2023;685,7310839;183322;27590;15,05;2376,14;332;0,30120481927710846;24,397590361445783;16775;94,9;722,5828070600633;17676,50158061117;49,05378841609538;213852,59999999998;12,74829210134128;58,035689729457886
17141;Puigcerdà;Cerdanya;2023;640,9559908;97745;22540;23,06;2918,22;116;0;15,517241379310345;14724;94,9;675,4014655426764;15515,279241306638;52,237652061939684;262639,8;17,837530562347187;81,20408451789291
17147;Ripoll;Ripollès;2023;445,9530545;108174;16940;15,66;968,82;108;0;21,296296296296298;17770;94,9;469,9189193888303;18724,973656480506;30,11500649409117;87193,8;4,906797974113675;22,337847495731015
17152;Roses;Alt Empordà;2023;575,0154203;199834;60110;30,08;2952,42;972;0;1,028806584;13396;94,9;605,9171974;14115,911485774499;51,509294144520744;265717,8;19,835607644072855;90,30018779578778
